group_code,group_name,table_name,column_name,declared_type,primary_key,not_null,required_without_default,nullable,schema_default,foreign_key,unique_participant,check_or_cross_column_rule,status_policy,derivation_or_authoring_rule,common_failure
G09,machine_learning,ml_anomaly_result,candidate_snapshot_id,INTEGER,no,yes,yes,no,,ml_analysis_run.candidate_snapshot_id ON DELETE RESTRICT,no,no,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,omit → NOT NULL constraint failed: ml_anomaly_result.candidate_snapshot_id; unknown parent ID → FOREIGN KEY constraint failed
G09,machine_learning,ml_anomaly_result,has_any_anomaly,INTEGER,no,yes,yes,no,,,no,yes,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,omit → NOT NULL constraint failed: ml_anomaly_result.has_any_anomaly; invalid value/combination → CHECK or trigger rejection
G09,machine_learning,ml_anomaly_result,anomaly_flags_json,TEXT,no,yes,yes,no,,,no,yes,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,omit → NOT NULL constraint failed: ml_anomaly_result.anomaly_flags_json; invalid value/combination → CHECK or trigger rejection
G09,machine_learning,ml_anomaly_result,disposition,TEXT,no,yes,yes,no,,,no,yes,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,omit → NOT NULL constraint failed: ml_anomaly_result.disposition; invalid value/combination → CHECK or trigger rejection
G09,machine_learning,ml_anomaly_result,created_at,TEXT,no,yes,yes,no,,,no,no,,Canonical importer writes an RFC 3339 UTC timestamp when the business event occurs; do not invent a placeholder time.,omit → NOT NULL constraint failed: ml_anomaly_result.created_at
G09,machine_learning,ml_recommendation_result,id,INTEGER,yes,no,no,no,,,yes,no,,Omit on INSERT to let SQLite/D1 allocate the row ID; never guess or reuse an ID.,duplicate protected value → UNIQUE constraint failed
G09,machine_learning,ml_recommendation_result,recommendation_result_uuid,TEXT,no,yes,yes,no,,,yes,yes,,Canonical importer generates or validates the stable identifier; manual SQL must provide it unless a table-specific template says otherwise.,omit → NOT NULL constraint failed: ml_recommendation_result.recommendation_result_uuid; duplicate protected value → UNIQUE constraint failed; invalid value/combination → CHECK or trigger rejection
G09,machine_learning,ml_recommendation_result,ml_analysis_run_id,INTEGER,no,yes,yes,no,,ml_similarity_result.ml_analysis_run_id ON DELETE RESTRICT | ml_anomaly_result.ml_analysis_run_id ON DELETE RESTRICT | ml_analysis_run.id ON DELETE RESTRICT,yes,no,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,omit → NOT NULL constraint failed: ml_recommendation_result.ml_analysis_run_id; unknown parent ID → FOREIGN KEY constraint failed; duplicate protected value → UNIQUE constraint failed
G09,machine_learning,ml_recommendation_result,application_id,INTEGER,no,yes,yes,no,,ml_analysis_run.application_id ON DELETE RESTRICT,yes,no,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,omit → NOT NULL constraint failed: ml_recommendation_result.application_id; unknown parent ID → FOREIGN KEY constraint failed; duplicate protected value → UNIQUE constraint failed
G09,machine_learning,ml_recommendation_result,candidate_snapshot_id,INTEGER,no,yes,yes,no,,ml_analysis_run.candidate_snapshot_id ON DELETE RESTRICT,no,no,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,omit → NOT NULL constraint failed: ml_recommendation_result.candidate_snapshot_id; unknown parent ID → FOREIGN KEY constraint failed
G09,machine_learning,ml_recommendation_result,anomaly_result_id,INTEGER,no,yes,yes,no,,ml_anomaly_result.id ON DELETE RESTRICT,no,no,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,omit → NOT NULL constraint failed: ml_recommendation_result.anomaly_result_id; unknown parent ID → FOREIGN KEY constraint failed
G09,machine_learning,ml_recommendation_result,similarity_result_id,INTEGER,no,no,no,yes,,ml_similarity_result.id ON DELETE RESTRICT,no,yes,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,unknown parent ID → FOREIGN KEY constraint failed; invalid value/combination → CHECK or trigger rejection
G09,machine_learning,ml_recommendation_result,threshold_policy_id,INTEGER,no,no,no,yes,,ml_threshold_policy.id ON DELETE RESTRICT,no,yes,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,unknown parent ID → FOREIGN KEY constraint failed; invalid value/combination → CHECK or trigger rejection
G09,machine_learning,ml_recommendation_result,recommendation_method,TEXT,no,yes,yes,no,,,no,yes,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,omit → NOT NULL constraint failed: ml_recommendation_result.recommendation_method; invalid value/combination → CHECK or trigger rejection
G09,machine_learning,ml_recommendation_result,recommendation_decision,TEXT,no,yes,yes,no,,,no,yes,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,omit → NOT NULL constraint failed: ml_recommendation_result.recommendation_decision; invalid value/combination → CHECK or trigger rejection
G09,machine_learning,ml_recommendation_result,decision_reason_code,TEXT,no,yes,yes,no,,,no,yes,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,omit → NOT NULL constraint failed: ml_recommendation_result.decision_reason_code; invalid value/combination → CHECK or trigger rejection
G09,machine_learning,ml_recommendation_result,match_score_snapshot,REAL,no,no,no,yes,,,no,yes,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,invalid value/combination → CHECK or trigger rejection
G09,machine_learning,ml_recommendation_result,threshold_snapshot,REAL,no,no,no,yes,,,no,yes,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,invalid value/combination → CHECK or trigger rejection
G09,machine_learning,ml_recommendation_result,passed_threshold,INTEGER,no,no,no,yes,,,no,yes,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,invalid value/combination → CHECK or trigger rejection
G09,machine_learning,ml_recommendation_result,result_metadata_json,TEXT,no,yes,yes,no,,,no,yes,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,omit → NOT NULL constraint failed: ml_recommendation_result.result_metadata_json; invalid value/combination → CHECK or trigger rejection
G09,machine_learning,ml_recommendation_result,decided_at,TEXT,no,yes,yes,no,,,no,no,,Canonical importer writes an RFC 3339 UTC timestamp when the business event occurs; do not invent a placeholder time.,omit → NOT NULL constraint failed: ml_recommendation_result.decided_at
G09,machine_learning,ml_recommendation_result,published_at,TEXT,no,yes,yes,no,,,no,no,,Canonical importer writes an RFC 3339 UTC timestamp when the business event occurs; do not invent a placeholder time.,omit → NOT NULL constraint failed: ml_recommendation_result.published_at
G09,machine_learning,ml_recommendation_result,created_at,TEXT,no,yes,yes,no,,,no,no,,Canonical importer writes an RFC 3339 UTC timestamp when the business event occurs; do not invent a placeholder time.,omit → NOT NULL constraint failed: ml_recommendation_result.created_at
G09,machine_learning,ml_similarity_result,id,INTEGER,yes,no,no,no,,,yes,no,,Omit on INSERT to let SQLite/D1 allocate the row ID; never guess or reuse an ID.,duplicate protected value → UNIQUE constraint failed
G09,machine_learning,ml_similarity_result,ml_analysis_run_id,INTEGER,no,yes,yes,no,,ml_analysis_run.id ON DELETE RESTRICT,yes,no,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,omit → NOT NULL constraint failed: ml_similarity_result.ml_analysis_run_id; unknown parent ID → FOREIGN KEY constraint failed; duplicate protected value → UNIQUE constraint failed
G09,machine_learning,ml_similarity_result,application_id,INTEGER,no,yes,yes,no,,ml_analysis_run.application_id ON DELETE RESTRICT,no,no,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,omit → NOT NULL constraint failed: ml_similarity_result.application_id; unknown parent ID → FOREIGN KEY constraint failed
G09,machine_learning,ml_similarity_result,candidate_snapshot_id,INTEGER,no,yes,yes,no,,ml_analysis_run.candidate_snapshot_id ON DELETE RESTRICT,no,no,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,omit → NOT NULL constraint failed: ml_similarity_result.candidate_snapshot_id; unknown parent ID → FOREIGN KEY constraint failed
G09,machine_learning,ml_similarity_result,position_id,INTEGER,no,yes,yes,no,,position.id ON DELETE RESTRICT,no,no,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,omit → NOT NULL constraint failed: ml_similarity_result.position_id; unknown parent ID → FOREIGN KEY constraint failed
G09,machine_learning,ml_similarity_result,match_score,REAL,no,yes,yes,no,,,no,yes,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,omit → NOT NULL constraint failed: ml_similarity_result.match_score; invalid value/combination → CHECK or trigger rejection
G09,machine_learning,ml_similarity_result,similarity_metric,TEXT,no,yes,no,no,cosine_similarity,,no,yes,,No implicit business derivation. Follow the canonical importer or table-specific manual SQL template.,invalid value/combination → CHECK or trigger rejection
G09,machine_learning,ml_similarity_result,computed_at,TEXT,no,yes,yes,no,,,no,no,,Canonical importer writes an RFC 3339 UTC timestamp when the business event occurs; do not invent a placeholder time.,omit → NOT NULL constraint failed: ml_similarity_result.computed_at
G09,machine_learning,ml_similarity_result,created_at,TEXT,no,yes,yes,no,,,no,no,,Canonical importer writes an RFC 3339 UTC timestamp when the business event occurs; do not invent a placeholder time.,omit → NOT NULL constraint failed: ml_similarity_result.created_at
G09,machine_learning,ml_threshold_policy,id,INTEGER,yes,no,no,no,,,no,yes,,Omit on INSERT to let SQLite/D1 allocate the row ID; never guess or reuse an ID.,invalid value/combination → CHECK or trigger rejection
